order_id,product_id,customer_id,category,supplier,region,channel,return_flag,return_risk_score
473,1717,1552,furniture,jack,West,SEO,0,0.08926266
474,3782,492,Toys,will,East,Social Media,0,0.17558079
475,5946,1915,school products,jack,North,Social Media,0,0.103801585
476,6486,61,Toys,kishan,West,Paid Ads,0,0.156523523
477,9335,1078,Beauty,jack,West,SEO,0,0.120900794
478,5980,1704,Toys,will,South,SEO,0,0.198333286
479,8266,538,Toys,jack,East,Email,0,0.088213709
480,5491,848,Beauty,jack,East,SEO,0,0.109455189
481,8192,988,Clothing,jack,South,SEO,0,0.291436966
482,6588,65,Toys,will,South,SEO,0,0.198333286
483,8651,1636,furniture,kishan,South,Social Media,1,0.103036272
484,4636,586,Toys,kishan,West,Email,0,0.108296331
485,2167,1728,furniture,will,West,SEO,1,0.161133127
486,2062,171,Beauty,will,West,SEO,0,0.212306634
487,3156,1297,Toys,jack,North,SEO,1,0.121825363
488,8860,1913,Beauty,kishan,North,Social Media,0,0.150478482
489,6161,1723,Beauty,will,East,Social Media,0,0.194611888
490,6305,535,Clothing,kishan,South,Email,1,0.291835194
491,7541,1415,Toys,jack,South,Paid Ads,0,0.146950778
492,5729,1964,furniture,will,West,Email,0,0.146429591
493,8330,693,furniture,kishan,North,Social Media,0,0.112087138
494,6334,1351,Toys,kishan,South,SEO,1,0.124052169
495,9924,108,Clothing,jack,East,SEO,0,0.260879551
496,5330,1871,Clothing,will,South,Email,0,0.41857465
497,9010,1186,Clothing,kishan,West,SEO,0,0.307034216
498,7801,814,furniture,jack,West,Social Media,0,0.089519153
499,5846,1005,Beauty,kishan,North,Email,0,0.136217704
500,7731,452,Clothing,jack,East,Paid Ads,0,0.325079001
501,8241,1230,furniture,kishan,East,Social Media,0,0.089731221
502,1953,590,furniture,kishan,South,Social Media,0,0.103036272
503,3539,1040,Beauty,jack,East,SEO,0,0.109455189
504,8056,327,Toys,will,South,Social Media,1,0.198834763
505,2542,608,Toys,jack,South,Social Media,0,0.1124014
506,6293,659,Clothing,will,North,Paid Ads,0,0.547270125
507,2191,2,Clothing,kishan,East,SEO,0,0.283653169
508,7313,1034,Beauty,kishan,West,Social Media,0,0.134030009
509,7938,434,Clothing,jack,South,SEO,1,0.291436966
510,3681,125,Beauty,jack,South,Social Media,0,0.125628041
511,2540,1105,furniture,will,South,Paid Ads,0,0.214442771
512,7172,485,Clothing,will,East,SEO,1,0.408890973
513,6541,652,furniture,will,East,SEO,0,0.146513533
514,2365,1862,school products,jack,East,Paid Ads,0,0.109556324
515,9691,1174,Beauty,kishan,South,Email,0,0.125493725
516,9702,800,school products,jack,West,Social Media,0,0.091903298
517,8494,873,Clothing,kishan,West,Social Media,0,0.307705045
518,5312,1364,furniture,jack,East,Email,0,0.072552601
519,2324,129,Clothing,jack,West,SEO,1,0.28312534
520,4141,438,school products,will,South,SEO,0,0.170750341
521,8419,751,Clothing,kishan,East,Paid Ads,1,0.350797051
522,4486,501,Toys,jack,East,Paid Ads,0,0.128789272
523,2810,1082,school products,jack,South,Paid Ads,0,0.125396025
524,7588,1222,Clothing,kishan,East,Email,1,0.26125142
525,3923,211,furniture,jack,South,Email,0,0.083544242
526,6301,1938,Clothing,kishan,East,SEO,0,0.283653169
527,5186,902,furniture,will,West,Paid Ads,0,0.207683368
528,9905,45,Toys,will,East,SEO,0,0.175125141
529,6977,1121,Clothing,kishan,East,Email,0,0.26125142
530,5268,1303,Toys,will,East,Social Media,0,0.17558079
531,5748,535,school products,kishan,North,SEO,0,0.114676122
532,5849,1434,furniture,jack,West,Email,0,0.080488111
533,4709,461,school products,jack,South,Paid Ads,1,0.125396025
534,7619,391,furniture,kishan,North,Social Media,1,0.112087138
535,9647,1871,Toys,jack,West,Social Media,0,0.108414523
536,4072,1068,Beauty,will,East,Social Media,0,0.194611888
537,7530,27,Clothing,jack,East,Paid Ads,0,0.325079001
538,1504,794,Toys,jack,South,Social Media,0,0.1124014
539,2214,1121,furniture,kishan,South,Email,0,0.092780532
540,2531,975,furniture,will,West,SEO,0,0.161133127
541,8576,548,furniture,jack,West,Social Media,0,0.089519153
542,1823,621,furniture,jack,South,Social Media,0,0.092883554
543,1928,567,Clothing,kishan,West,Email,0,0.283516755
544,6029,704,school products,kishan,South,Paid Ads,0,0.138559713
545,1133,1243,Beauty,will,East,Social Media,1,0.194611888
546,3105,185,Clothing,jack,South,Email,0,0.268651027
547,4627,1093,furniture,kishan,North,Email,0,0.101031991
548,7316,1853,Clothing,kishan,South,Paid Ads,0,0.386380896
549,2852,1154,Toys,kishan,South,Paid Ads,1,0.161958204
550,5910,1591,furniture,will,North,SEO,0,0.180215556
551,5175,1914,Beauty,kishan,North,Social Media,0,0.150478482
552,6348,1633,furniture,will,North,SEO,0,0.180215556
553,7190,848,Beauty,will,North,Email,0,0.215987213
554,2256,599,Beauty,jack,South,Social Media,0,0.125628041
555,4376,806,school products,jack,West,Email,0,0.08265357
556,6645,1655,school products,will,North,Email,0,0.168115319
557,4486,1744,Clothing,jack,East,Email,0,0.239674606
558,4584,1358,Clothing,jack,South,Paid Ads,0,0.359498695
559,9053,1949,Beauty,kishan,West,Paid Ads,0,0.173924789
560,4330,1178,furniture,jack,East,Social Media,0,0.080771464
561,3703,1571,Toys,will,South,Email,0,0.180967503
562,9662,79,Toys,jack,South,Email,0,0.101318793
563,9120,579,furniture,kishan,East,Social Media,0,0.089731221
564,8114,1879,furniture,will,North,SEO,0,0.180215556
565,2353,413,school products,jack,North,Email,1,0.093477607
566,6063,546,Toys,will,East,Paid Ads,1,0.224635142
567,9549,1633,Beauty,jack,West,SEO,0,0.120900794
568,8575,169,Clothing,kishan,North,SEO,0,0.336464866
569,1667,681,school products,jack,South,SEO,0,0.09507647
570,5468,1687,Toys,will,South,SEO,1,0.198333286
571,7819,583,furniture,will,West,SEO,0,0.161133127
572,4719,515,Toys,will,South,SEO,0,0.198333286
573,3745,1338,Beauty,jack,North,Social Media,0,0.136361708
574,8483,32,school products,jack,West,Social Media,0,0.091903298
575,1539,287,furniture,jack,North,SEO,0,0.100857045
576,5964,594,Beauty,kishan,West,Paid Ads,0,0.173924789
577,5835,1067,Clothing,kishan,East,Social Media,0,0.284293871
578,4775,1927,school products,kishan,South,Social Media,0,0.105738608
579,7042,617,Beauty,will,West,SEO,0,0.212306634
580,8102,1025,Beauty,will,East,Paid Ads,0,0.247387721
581,8312,1597,furniture,will,North,SEO,0,0.180215556
582,6320,270,Clothing,will,East,Paid Ads,0,0.485584682
583,7132,1204,Beauty,will,North,Paid Ads,0,0.296239627
584,8891,1760,school products,jack,West,Email,1,0.08265357
585,3779,518,Beauty,will,West,Social Media,0,0.212834062
586,1924,1127,Toys,jack,South,SEO,0,0.112087416
587,2581,1034,school products,kishan,South,Social Media,0,0.105738608
588,8714,583,school products,kishan,West,Social Media,0,0.101960913
589,4324,1114,Beauty,kishan,North,Paid Ads,0,0.194171444
590,6713,226,furniture,kishan,North,Social Media,1,0.112087138
591,8026,670,school products,kishan,West,Email,0,0.091801254
592,1255,1764,Toys,will,North,SEO,0,0.213760243
593,5804,917,furniture,will,West,Social Media,0,0.161559502
594,2838,126,furniture,will,South,SEO,0,0.166696228
595,1009,956,furniture,kishan,North,Social Media,0,0.112087138
596,3871,1233,school products,kishan,South,SEO,0,0.105441025
597,9989,1121,furniture,jack,East,SEO,0,0.080537819
598,8409,74,Beauty,will,South,SEO,1,0.219174884
599,8418,1651,furniture,kishan,East,Social Media,0,0.089731221
600,6124,1215,Toys,kishan,South,Email,0,0.112279409
601,2015,1706,Clothing,kishan,South,SEO,0,0.315738591
602,3193,1843,Toys,jack,North,Paid Ads,0,0.15917461
603,9415,1984,school products,kishan,South,Paid Ads,0,0.138559713
604,8449,1740,furniture,jack,West,Paid Ads,0,0.117969907
605,5158,56,furniture,jack,North,Email,0,0.091056716
606,4925,720,Beauty,will,North,SEO,0,0.235746239
607,7970,553,furniture,kishan,North,Email,0,0.101031991
608,7938,32,Toys,jack,South,SEO,0,0.112087416
609,5784,1551,school products,kishan,North,Email,0,0.103687837
610,5000,574,Clothing,will,East,SEO,0,0.408890973
611,2633,667,furniture,will,East,Paid Ads,1,0.189795853
612,8266,284,Clothing,jack,South,SEO,1,0.291436966
613,9702,1745,furniture,will,North,Email,0,0.164111388
614,1384,1856,school products,will,West,SEO,1,0.165078746
615,1404,1518,Toys,will,West,Social Media,0,0.192446812
616,9175,187,school products,kishan,East,SEO,0,0.09185725
617,3000,498,Clothing,kishan,South,Paid Ads,1,0.386380896
618,6989,1466,furniture,jack,South,SEO,0,0.092618402
619,2460,130,Clothing,jack,South,Social Media,0,0.292088081
620,8190,639,Toys,will,South,Social Media,0,0.198834763
621,8140,1316,school products,will,South,Social Media,0,0.17119697
622,4636,114,Clothing,jack,North,Email,0,0.287585403
623,5809,1223,Clothing,will,North,Social Media,0,0.47051505
624,5178,13,Toys,jack,North,Email,0,0.110237335
625,8245,1295,furniture,kishan,West,Social Media,0,0.099344397
626,7600,1625,Clothing,will,North,Email,0,0.441693962
627,6997,1239,Toys,will,South,Social Media,0,0.198834763
628,3048,444,furniture,will,South,Social Media,0,0.16713439
629,5780,1814,furniture,kishan,West,SEO,0,0.099062816
630,1716,1536,school products,kishan,West,Social Media,0,0.101960913
631,8939,447,Toys,will,East,SEO,1,0.175125141
632,6565,986,furniture,jack,West,Social Media,0,0.089519153
633,5544,993,school products,kishan,East,Social Media,1,0.092120444
634,5976,715,Beauty,will,North,SEO,0,0.235746239
635,4419,74,Toys,will,South,SEO,1,0.198333286
636,8239,537,Beauty,kishan,East,Email,0,0.10964323
637,1249,101,furniture,jack,East,Paid Ads,0,0.106768069
638,9865,176,Toys,will,East,SEO,0,0.175125141
639,1770,427,school products,jack,West,Email,0,0.08265357
640,5363,1141,furniture,jack,West,Social Media,0,0.089519153
641,2077,1190,Toys,kishan,West,SEO,0,0.119707773
642,9427,41,Toys,will,East,SEO,0,0.175125141
643,9580,429,Beauty,will,North,Social Media,0,0.236314429
644,8901,344,furniture,jack,South,Social Media,1,0.092883554
645,5858,1448,school products,kishan,West,Social Media,0,0.101960913
646,7544,366,school products,kishan,North,Social Media,0,0.114996418
647,5719,1144,furniture,kishan,West,Paid Ads,1,0.130470318
648,3814,609,furniture,jack,West,SEO,0,0.08926266
649,4374,657,Clothing,jack,East,Social Media,1,0.261487591
650,2252,728,Beauty,will,East,Social Media,0,0.194611888
651,7996,229,furniture,kishan,West,Paid Ads,0,0.130470318
652,5673,825,furniture,jack,South,SEO,0,0.092618402
653,5530,1154,Clothing,kishan,West,Email,0,0.283516755
654,7881,1376,Clothing,jack,South,SEO,0,0.291436966
655,7949,889,Toys,will,North,Email,0,0.195372889
656,7241,1342,school products,kishan,West,Paid Ads,0,0.13378485
657,9017,984,Beauty,jack,South,Social Media,0,0.125628041
658,7941,1673,Toys,kishan,North,Paid Ads,1,0.175174049
659,8002,836,furniture,jack,North,SEO,0,0.100857045
660,2331,1361,Clothing,jack,East,Social Media,0,0.261487591
661,5261,1297,school products,jack,North,SEO,0,0.103508822
662,8648,117,Toys,kishan,East,Email,0,0.097911082
663,6115,818,school products,jack,North,SEO,0,0.103508822
664,5637,368,Clothing,will,North,Paid Ads,1,0.547270125
665,5854,1118,Toys,kishan,South,Paid Ads,0,0.161958204
666,4177,168,Toys,will,South,Paid Ads,1,0.252396894
667,8730,954,school products,will,East,Social Media,0,0.15056781
668,3180,1739,Clothing,kishan,West,SEO,1,0.307034216
669,5892,1365,furniture,jack,South,Social Media,0,0.092883554
670,8043,661,Toys,will,North,SEO,0,0.213760243
671,1137,1938,furniture,kishan,East,Email,1,0.080680681
672,7327,695,Clothing,jack,East,SEO,0,0.260879551
673,4472,925,Toys,kishan,East,SEO,0,0.108361188
674,6449,152,Toys,kishan,North,SEO,0,0.134671931
675,3832,586,furniture,kishan,South,SEO,0,0.102745421
676,4579,1901,Beauty,jack,West,Email,0,0.109389757
677,6971,913,furniture,will,East,Social Media,0,0.146907997
678,5164,274,furniture,will,North,Paid Ads,0,0.230762079
679,8941,1578,Beauty,kishan,South,SEO,0,0.138435966
680,6569,496,Clothing,kishan,South,Paid Ads,0,0.386380896
681,5300,1748,Clothing,jack,West,Paid Ads,0,0.350205361
682,7269,101,Toys,kishan,East,Paid Ads,0,0.142251237
683,4818,557,school products,kishan,North,Paid Ads,1,0.150208456
684,2906,1106,school products,kishan,South,SEO,0,0.105441025
685,7254,1553,Toys,will,North,Paid Ads,0,0.270609569
686,1760,73,school products,kishan,South,SEO,0,0.105441025
687,8830,1038,furniture,will,East,Email,0,0.132932644
688,8350,1457,furniture,jack,East,Social Media,1,0.080771464
689,7238,157,Beauty,jack,West,Social Media,0,0.121236096
690,7090,735,Beauty,will,South,SEO,0,0.219174884
691,7031,132,Toys,will,North,SEO,0,0.213760243
692,8687,1362,Toys,will,South,Social Media,0,0.198834763
693,9472,1019,Toys,will,North,Paid Ads,0,0.270609569
694,2887,1428,furniture,kishan,West,SEO,0,0.099062816
695,4266,1400,school products,will,South,Paid Ads,0,0.219352428
696,1666,1912,Toys,will,East,SEO,0,0.175125141
697,5188,559,Toys,will,North,SEO,0,0.213760243
698,1671,107,furniture,kishan,East,Email,0,0.080680681
699,7777,1644,furniture,kishan,West,Email,0,0.089419494
700,8570,265,furniture,kishan,West,Social Media,0,0.099344397
701,8956,1229,school products,jack,North,Email,0,0.093477607
702,6124,1103,Toys,kishan,South,Email,0,0.112279409
703,6585,155,Clothing,will,East,Social Media,1,0.409652787
704,5777,1807,Clothing,kishan,East,Paid Ads,1,0.350797051
705,4900,988,Toys,kishan,North,Email,0,0.122031744
706,7677,997,Toys,will,North,Paid Ads,0,0.270609569
707,7981,247,Toys,kishan,North,Social Media,0,0.135039558
708,7376,531,Toys,jack,West,SEO,0,0.108110319
709,1523,858,school products,kishan,West,Paid Ads,0,0.13378485
710,3393,1972,Clothing,jack,East,Social Media,0,0.261487591
711,3593,538,Beauty,jack,South,Paid Ads,0,0.163494093
712,8240,729,Clothing,jack,North,Social Media,0,0.311969669
713,7937,1178,Clothing,will,West,Social Media,0,0.437082737
714,7190,154,furniture,kishan,South,SEO,0,0.102745421
715,6240,1710,Toys,jack,North,Paid Ads,0,0.15917461
716,7493,92,Toys,jack,South,SEO,1,0.112087416
717,3878,1457,Toys,kishan,North,SEO,0,0.134671931
718,5143,338,furniture,will,South,Paid Ads,1,0.214442771
719,4644,1504,school products,will,East,Paid Ads,1,0.194280778
720,5432,1717,school products,jack,North,Social Media,0,0.103801585
721,2276,1155,Beauty,will,North,Paid Ads,0,0.296239627
722,6811,450,school products,kishan,East,Social Media,0,0.092120444
723,1302,810,school products,will,North,Social Media,0,0.185000278
724,1638,787,Toys,kishan,North,Social Media,0,0.135039558
725,1055,273,Clothing,jack,West,Social Media,0,0.283765322
726,9717,1953,school products,kishan,East,Social Media,1,0.092120444
727,9150,588,school products,jack,West,Social Media,0,0.091903298
728,3125,177,furniture,kishan,East,Paid Ads,0,0.118240623
729,1364,1720,Beauty,kishan,South,Paid Ads,0,0.179834844
730,7809,831,furniture,will,East,Email,0,0.132932644
731,5621,643,Toys,kishan,East,Paid Ads,0,0.142251237
732,6126,1899,Clothing,jack,West,SEO,0,0.28312534
733,6122,1073,Beauty,kishan,North,Email,0,0.136217704
734,2646,567,furniture,jack,East,Paid Ads,0,0.106768069
735,1918,666,school products,jack,North,SEO,0,0.103508822
736,3797,1379,school products,kishan,East,Paid Ads,0,0.121287803
737,7506,1736,Beauty,will,West,Social Media,0,0.212834062
738,6870,1332,school products,kishan,East,Email,0,0.082850854
739,2531,868,furniture,kishan,South,Social Media,0,0.103036272
740,9172,1909,furniture,will,East,Email,0,0.132932644
741,4345,1654,school products,jack,East,Email,0,0.074521865
742,8673,1799,school products,kishan,North,Social Media,0,0.114996418
743,7949,1070,Toys,will,North,Email,0,0.195372889
744,7882,302,Clothing,will,South,Email,0,0.41857465
745,2906,868,Beauty,jack,East,Paid Ads,1,0.14363227
746,4086,912,furniture,will,North,SEO,0,0.180215556
747,9152,408,Beauty,jack,East,Social Media,0,0.109762711
748,6750,1213,Toys,kishan,West,Paid Ads,1,0.156523523
749,9905,822,furniture,will,West,Paid Ads,1,0.207683368
750,2062,1854,Toys,kishan,South,Social Media,0,0.124394973
751,2976,1153,Toys,will,West,Email,0,0.175028168
752,2296,561,school products,will,North,Social Media,0,0.185000278
753,7229,1561,Beauty,kishan,North,SEO,0,0.150076118
754,8641,1290,Beauty,will,South,SEO,0,0.219174884
755,1125,1142,school products,kishan,East,Social Media,0,0.092120444
756,5632,464,Beauty,kishan,North,Paid Ads,0,0.194171444
757,7288,144,school products,jack,West,Social Media,0,0.091903298
758,4596,442,furniture,kishan,North,SEO,0,0.111773922
759,7168,1224,Toys,jack,South,Social Media,0,0.1124014
760,8561,1181,Toys,kishan,West,Email,0,0.108296331
761,9258,487,Beauty,will,West,Social Media,0,0.212834062
762,1232,860,Clothing,kishan,West,Paid Ads,0,0.376801455
763,7371,1158,Toys,will,South,Email,1,0.180967503
764,5206,1936,school products,jack,South,SEO,0,0.09507647
765,8943,148,Clothing,will,East,Social Media,1,0.409652787
766,7891,1360,Clothing,kishan,East,Paid Ads,0,0.350797051
767,7738,1095,Toys,will,East,Paid Ads,0,0.224635142
768,3472,1257,Toys,jack,South,SEO,0,0.112087416
769,3739,1358,Toys,will,West,Social Media,0,0.192446812
770,6401,811,school products,will,West,Paid Ads,0,0.212480128
771,2761,666,Clothing,kishan,North,Email,0,0.311707148
772,1876,90,Beauty,kishan,East,Social Media,0,0.121513273
773,4812,1358,school products,will,West,SEO,0,0.165078746
774,2460,199,furniture,jack,West,Email,0,0.080488111
775,2733,1185,Toys,will,West,Social Media,0,0.192446812
776,2605,538,Clothing,jack,West,Paid Ads,0,0.350205361
777,6622,1145,school products,jack,South,SEO,0,0.09507647
778,7767,301,furniture,jack,East,SEO,0,0.080537819
779,7986,724,school products,will,West,Social Media,0,0.165513501
780,4517,1599,school products,jack,West,SEO,0,0.091640662
781,4735,963,Beauty,will,West,Email,0,0.194013463
782,9434,1460,Beauty,jack,West,Social Media,1,0.121236096
783,3590,68,school products,jack,North,Email,0,0.093477607
784,2063,1789,furniture,will,West,SEO,0,0.161133127
785,5324,1946,Clothing,kishan,West,SEO,0,0.307034216
786,6342,459,Clothing,kishan,West,SEO,0,0.307034216
787,1005,1538,Toys,will,North,Email,0,0.195372889
788,8489,398,Toys,will,South,SEO,1,0.198333286
